Typeklasse	Hoofdtype	Vegcode	HoofdLogical	Druk	Milieudruk	Rang	Categorie
Kustduinen	2130	2130_had	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
Kustduinen	2130	2130_had	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
Kustduinen	2130	2130_had	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	3	H
Kustduinen	2130	2130_had	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Kustduinen	2130	2130_had	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2130	2130_had	FALSE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2130	2130_had	FALSE	Druk4.2	4.2 Verzuring via het grondwater	NA	P
Kustduinen	2130	2130_had	FALSE	Druk5.1	5.1 Verdroging via het grondwater	6	L
Kustduinen	2130	2130_had	FALSE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2130	2130_had	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2130	2130_had	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Kustduinen	2130	2130_had	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2130	2130_had	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2130	2130_had	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2130	2130_had	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2130	2130_had	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2130	2130_had	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2130	2130_had	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk102	102 Klimaatverandering in natte perioden	5	M
Kustduinen	2130	2130_hd	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	5	M
Kustduinen	2130	2130_hd	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	5	M
Kustduinen	2130	2130_hd	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	2	H
Kustduinen	2130	2130_hd	FALSE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	1	H
Kustduinen	2130	2130_hd	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	4	H
Kustduinen	2130	2130_hd	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	3	H
Kustduinen	2130	2130_hd	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk5.1	5.1 Verdroging via het grondwater	6	L
Kustduinen	2130	2130_hd	FALSE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2130	2130_hd	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2130	2130_hd	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2150	2150	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	3	M
Kustduinen	2150	2150	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	3	M
Kustduinen	2150	2150	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	3	M
Kustduinen	2150	2150	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2150	2150	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
Kustduinen	2150	2150	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
Kustduinen	2150	2150	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	3	M
Kustduinen	2150	2150	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2150	2150	TRUE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2150	2150	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2150	2150	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2150	2150	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2150	2150	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2150	2150	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2150	2150	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2150	2150	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2150	2150	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2160	2160	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	1	M
Kustduinen	2160	2160	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2160	2160	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2160	2160	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2160	2160	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	NA	S
Kustduinen	2160	2160	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	NA	S
Kustduinen	2160	2160	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Kustduinen	2160	2160	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Kustduinen	2160	2160	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2160	2160	TRUE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2160	2160	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Kustduinen	2160	2160	TRUE	Druk5.1	5.1 Verdroging via het grondwater	1	M
Kustduinen	2160	2160	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2160	2160	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2160	2160	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Kustduinen	2160	2160	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2160	2160	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2160	2160	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2160	2160	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2160	2160	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2160	2160	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2160	2160	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2170	2170	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
Kustduinen	2170	2170	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2170	2170	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	1	H
Kustduinen	2170	2170	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2170	2170	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Kustduinen	2170	2170	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	NA	S
Kustduinen	2170	2170	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Kustduinen	2170	2170	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Kustduinen	2170	2170	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2170	2170	TRUE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2170	2170	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Kustduinen	2170	2170	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2170	2170	TRUE	Druk5.1	5.1 Verdroging via het grondwater	2	H
Kustduinen	2170	2170	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2170	2170	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2170	2170	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Kustduinen	2170	2170	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2170	2170	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2170	2170	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2170	2170	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2170	2170	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2170	2170	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2170	2170	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2180	2180	TRUE	Druk101	101 Klimaatverandering in droge perioden	5	L
Kustduinen	2180	2180	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	3	M
Kustduinen	2180	2180	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2180	2180	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2180	2180	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2180	2180	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	1	H
Kustduinen	2180	2180	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	2	M
Kustduinen	2180	2180	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	NA	S
Kustduinen	2180	2180	TRUE	Druk3.3	3.3 Eutrofiëring via het grondwater	NA	S
Kustduinen	2180	2180	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2180	2180	TRUE	Druk4.1	4.1 Verzuring via de lucht	4	M
Kustduinen	2180	2180	TRUE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Kustduinen	2180	2180	TRUE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2180	2180	TRUE	Druk5.1	5.1 Verdroging via het grondwater	6	L
Kustduinen	2180	2180	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2180	2180	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2180	2180	TRUE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Kustduinen	2180	2180	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2180	2180	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2180	2180	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2180	2180	TRUE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2180	2180	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2180	2180	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2180	2180	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2190	2190_a	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	L
Kustduinen	2190	2190_a	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2190	2190_a	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2190	2190_a	FALSE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2190	2190_a	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	NA	S
Kustduinen	2190	2190_a	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	2	L
Kustduinen	2190	2190_a	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	3	L
Kustduinen	2190	2190_a	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	4	L
Kustduinen	2190	2190_a	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Kustduinen	2190	2190_a	FALSE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2190	2190_a	FALSE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Kustduinen	2190	2190_a	FALSE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_a	FALSE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Kustduinen	2190	2190_a	FALSE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2190	2190_a	FALSE	Druk63	63 Toename van stroomsnelheid, waterpeil en/of de fluctuatie ervan	NA	S
Kustduinen	2190	2190_a	FALSE	Druk64	64 Afname van stroomsnelheid, waterpeil en/of de fluctuatie ervan	NA	S
Kustduinen	2190	2190_a	FALSE	Druk65	65  Toename golfslagwerking	NA	S
Kustduinen	2190	2190_a	FALSE	Druk66	66  Afname golfslagwerking	NA	S
Kustduinen	2190	2190_a	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
Kustduinen	2190	2190_a	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_a	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	NA	S
Kustduinen	2190	2190_a	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2190	2190_a	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2190	2190_a	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_a	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2190	2190_a	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk101	101 Klimaatverandering in droge perioden	5	M
Kustduinen	2190	2190_mp	FALSE	Druk102	102 Klimaatverandering in natte perioden	4	H
Kustduinen	2190	2190_mp	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	7	L
Kustduinen	2190	2190_mp	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	2	H
Kustduinen	2190	2190_mp	FALSE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
Kustduinen	2190	2190_mp	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	7	L
Kustduinen	2190	2190_mp	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	6	L
Kustduinen	2190	2190_mp	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	6	L
Kustduinen	2190	2190_mp	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	8	L
Kustduinen	2190	2190_mp	FALSE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk4.2	4.2 Verzuring via het grondwater	8	L
Kustduinen	2190	2190_mp	FALSE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Kustduinen	2190	2190_mp	FALSE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk7.3	7.3 Verzilting via het grondwater	7	L
Kustduinen	2190	2190_mp	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	7	L
Kustduinen	2190	2190_mp	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_mp	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2190	2190_mp	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk101	101 Klimaatverandering in droge perioden	4	M
Kustduinen	2190	2190_overig	FALSE	Druk102	102 Klimaatverandering in natte perioden	2	H
Kustduinen	2190	2190_overig	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	6	L
Kustduinen	2190	2190_overig	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	3	M
Kustduinen	2190	2190_overig	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	5	L
Kustduinen	2190	2190_overig	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	6	L
Kustduinen	2190	2190_overig	FALSE	Druk4.1	4.1 Verzuring via de lucht	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk4.2	4.2 Verzuring via het grondwater	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk5.1	5.1 Verdroging via het grondwater	1	H
Kustduinen	2190	2190_overig	FALSE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk7.3	7.3 Verzilting via het grondwater	6	L
Kustduinen	2190	2190_overig	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	5	L
Kustduinen	2190	2190_overig	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Kustduinen	2190	2190_overig	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Kustduinen	2190	2190_overig	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk102	102 Klimaatverandering in natte perioden	5	L
Binnenlandse duinen	2310	2310	TRUE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	5	L
Binnenlandse duinen	2310	2310	TRUE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	6	L
Binnenlandse duinen	2310	2310	TRUE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	3	M
Binnenlandse duinen	2310	2310	TRUE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk15	15 Verlies van terrestrische connectiviteit	3	M
Binnenlandse duinen	2310	2310	TRUE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
Binnenlandse duinen	2310	2310	TRUE	Druk3.2	3.2 Eutrofiëring via de bodem	5	L
Binnenlandse duinen	2310	2310	TRUE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk4.1	4.1 Verzuring via de lucht	2	M
Binnenlandse duinen	2310	2310	TRUE	Druk5.2	5.2 Vernatting via het grondwater	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk8.1	8.1 Verontreiniging via de lucht	4	L
Binnenlandse duinen	2310	2310	TRUE	Druk8.2	8.2 Verontreiniging via de bodem	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
Binnenlandse duinen	2310	2310	TRUE	Druk9.1	9.1 Geluid en trillingen	NA	S
Binnenlandse duinen	2310	2310	TRUE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
